srno,address,categories,city,country,latitude,longitude,name,postalCode,province,cleaned_name,is_tourist_province,rest_per_km2_province,rest_per_1000people_province,api_call_made,schools,university,hospital,park,offices,mall,all_lat_long
7492,33203 8 Mile Rd,Fast Food Restaurant and Mexican Restaurant,Livonia,US,42.44031551,-83.37094188,Taco Bell,48152,MI,tacobell,0,0.003462287,0.0507207194,True,1,0,0,1,2,0,"[[ 42.44034506 -83.3759522 ]
 [ 42.43779872 -83.37430357]
 [ 42.43779872 -83.37430357]
 [ 42.44033    -83.36629   ]]"
7493,19 Sullivan Avenue,Fast Food,Liberty,US,41.784585,-74.729224,Taco Bell,12754,NY,tacobell,1,0.003998132,0.0249715884,True,0,0,0,0,3,0,"[[ 41.77988992 -74.72945756]
 [ 41.780898   -74.729328  ]
 [ 41.78596465 -74.72849738]]"
7494,412 S Main St,,Swainsboro,US,32.58939,-82.32748,Taco Bell,30401,GA,tacobell,1,0.0042696312,0.060459291,True,0,0,0,0,0,0,
7495,9015 S Tryon St,Fast Food Restaurant,Charlotte,US,35.135101,-80.93831,Taco Bell,28273,NC,tacobell,0,0.0044552097,0.0540274008,True,0,0,1,3,3,0,"[[ 35.132641   -80.941798  ]
 [ 35.137424   -80.933415  ]
 [ 35.13982938 -80.93860688]
 [ 35.13592891 -80.94007008]
 [ 35.135745   -80.937529  ]
 [ 35.13913892 -80.93751055]
 [ 35.1353497  -80.936894  ]]"
7496,9741 S Enos Ln,Fast Food Restaurant and Mexican Restaurant,Bakersfield,US,35.266665,-119.253207,Taco Bell,93311,CA,tacobell,1,0.003313786,0.0337992891,True,0,0,0,0,0,0,
7497,9945 Six Pines Dr,Fast Food Restaurant and Mexican Restaurant Town Center,Spring,US,30.166986,-95.462236,Taco Bell,77380,TX,tacobell,1,0.0016317192,0.0384644262,True,0,0,2,9,9,8,"[[ 30.16851442 -95.46317253]
 [ 30.17243229 -95.46063412]
 [ 30.163923   -95.463249  ]
 [ 30.16401503 -95.46346664]
 [ 30.16583312 -95.46099901]
 [ 30.16820624 -95.46074672]
 [ 30.1661282  -95.45977933]
 [ 30.16303154 -95.46410969]
 [ 30.16350579 -95.46343212]
 [ 30.16494058 -95.45730206]
 [ 30.16341816 -95.46337771]
 [ 30.167651   -95.459302  ]
 [ 30.17144061 -95.46265956]
 [ 30.168783   -95.460211  ]
 [ 30.17107178 -95.46252288]
 [ 30.16717116 -95.46366436]
 [ 30.16640822 -95.45884252]
 [ 30.170936   -95.463078  ]
 [ 30.168789   -95.46026364]
 [ 30.1669674  -95.4633014 ]
 [ 30.16667023 -95.45726111]
 [ 30.16622925 -95.45883942]
 [ 30.16413597 -95.46111526]
 [ 30.1651046  -95.4580864 ]
 [ 30.16480064 -95.45704651]
 [ 30.16473625 -95.45702568]
 [ 30.1646322  -95.45689801]
 [ 30.16494058 -95.45730206]]"
7498,825 9th St,,Modesto,US,37.638321,-121.000124,Taco Bell,95354,CA,tacobell,1,0.003313786,0.0337992891,True,1,0,0,3,20,1,"[[  37.63919646 -120.99559665]
 [  37.6411014  -120.99923485]
 [  37.64063909 -120.99615894]
 [  37.64134593 -121.00033957]
 [  37.63934736 -120.99656288]
 [  37.64042448 -120.99752657]
 [  37.64076405 -120.9999012 ]
 [  37.63855077 -120.99845052]
 [  37.63996579 -120.99799145]
 [  37.640204   -120.997887  ]
 [  37.640127   -120.997602  ]
 [  37.64108    -120.999935  ]
 [  37.640915   -120.99764   ]
 [  37.640888   -120.996863  ]
 [  37.64173696 -120.9997712 ]
 [  37.640285   -120.994537  ]
 [  37.64137    -120.9936734 ]
 [  37.643732   -120.996623  ]
 [  37.64139377 -120.99363023]
 [  37.63895008 -121.00304897]
 [  37.638636   -120.997547  ]
 [  37.642993   -121.0011339 ]
 [  37.63928142 -120.99369764]
 [  37.64154128 -120.99429846]
 [  37.641095   -120.999169  ]]"
7499,9047 Spencer Hwy,Fast Food Restaurant,La Porte,US,29.664544,-95.099316,Taco Bell,77571,TX,tacobell,1,0.0016317192,0.0384644262,True,0,0,0,8,0,0,"[[ 29.6668381  -95.0998948 ]
 [ 29.664791   -95.094897  ]
 [ 29.66400817 -95.09814766]
 [ 29.66504709 -95.09709835]
 [ 29.66534911 -95.10259321]
 [ 29.6647774  -95.0975334 ]
 [ 29.664514   -95.094949  ]
 [ 29.66406631 -95.09848785]]"
7500,6579 Glenway Ave,,Cincinnati,US,39.15575,-84.62973,Taco Bell,45211,OH,tacobell,0,0.007757798,0.0702343191,True,2,0,3,0,2,0,"[[ 39.15234242 -84.62775159]
 [ 39.15758266 -84.62428529]
 [ 39.154065   -84.628191  ]
 [ 39.154099   -84.628206  ]
 [ 39.154105   -84.628275  ]
 [ 39.16006293 -84.62951476]
 [ 39.15559    -84.62889   ]]"
7501,2140 N Park Rd,Fast Food Restaurants,Connersville,US,39.65971,-85.129114,Taco Bell,47331,IN,tacobell,0,0.005410124,0.0750163108,True,1,0,1,4,0,0,"[[ 39.65629903 -85.13438625]
 [ 39.65609797 -85.132426  ]
 [ 39.66367669 -85.12911317]
 [ 39.65557738 -85.12949816]
 [ 39.66019872 -85.12746681]
 [ 39.65924454 -85.12763214]]"
7502,1164 Erie Blvd W,,Rome,US,43.22477,-75.48575,Taco Bell,13440,NY,tacobell,1,0.003998132,0.0249715884,True,0,0,1,0,0,0,[[ 43.227759 -75.492357]]
7503,110 Pacer Dr NW,Fast Food Restaurants,Corydon,US,38.236603,-86.128585,Taco Bell,47112,IN,tacobell,0,0.005410124,0.0750163108,True,0,0,0,0,0,0,
7504,2508 Cassopolis St,Fast Food Restaurants,Elkhart,US,41.719639,-85.972703,Taco Bell,46514,IN,tacobell,0,0.005410124,0.0750163108,True,0,0,0,0,1,0,[[ 41.724879 -85.972219]]
7505,4747 Coldwater Rd,Fast Food Restaurant,Fort Wayne,US,41.121435,-85.13557,Taco Bell,46825,IN,tacobell,0,0.005410124,0.0750163108,True,0,0,0,1,7,3,"[[ 41.11932662 -85.13764811]
 [ 41.1193725  -85.1318671 ]
 [ 41.119284   -85.1315784 ]
 [ 41.122629   -85.1341288 ]
 [ 41.1192     -85.131145  ]
 [ 41.120205   -85.140214  ]
 [ 41.12168216 -85.12875351]
 [ 41.1192318  -85.1316642 ]
 [ 41.11767578 -85.1364212 ]
 [ 41.11797466 -85.13781526]
 [ 41.1161917  -85.1370232 ]]"
7506,6608 Lima Rd,Fast Food Restaurant,Fort Wayne,US,41.139772,-85.1622,Taco Bell,46818,IN,tacobell,0,0.005410124,0.0750163108,True,0,0,0,1,0,0,[[ 41.1373496  -85.16256668]]
7507,340 W Jefferson Blvd,Fast Food,Fort Wayne,US,41.07561,-85.142653,Taco Bell,46802,IN,tacobell,0,0.005410124,0.0750163108,True,1,3,0,30,30,2,"[[ 41.07454966 -85.13717708]
 [ 41.077686   -85.144838  ]
 [ 41.079217   -85.146789  ]
 [ 41.07809631 -85.14525922]
 [ 41.07545344 -85.14186192]
 [ 41.078002   -85.139875  ]
 [ 41.0791     -85.1423    ]
 [ 41.079239   -85.141293  ]
 [ 41.07352536 -85.13851251]
 [ 41.0754243  -85.14401428]
 [ 41.074348   -85.143071  ]
 [ 41.0736239  -85.1436312 ]
 [ 41.07390002 -85.14319003]
 [ 41.07435405 -85.14342682]
 [ 41.07400577 -85.14308244]
 [ 41.073963   -85.142631  ]
 [ 41.078299   -85.1411    ]
 [ 41.072503   -85.141824  ]
 [ 41.07795081 -85.139203  ]
 [ 41.07368414 -85.14858207]
 [ 41.07742597 -85.14224175]
 [ 41.07692413 -85.13790136]
 [ 41.076548   -85.138379  ]
 [ 41.07884219 -85.13984116]
 [ 41.07280812 -85.14083505]
 [ 41.077682   -85.13978   ]
 [ 41.078688   -85.141872  ]
 [ 41.07281621 -85.14209032]
 [ 41.07279194 -85.14305592]
 [ 41.07452279 -85.14088869]
 [ 41.0782236  -85.13963878]
 [ 41.079601   -85.140314  ]
 [ 41.0729021  -85.13890419]
 [ 41.07702122 -85.14732115]
 [ 41.07390528 -85.14116358]
 [ 41.072088   -85.142446  ]
 [ 41.079274   -85.141538  ]
 [ 41.07914266 -85.13757893]
 [ 41.0736239  -85.1436312 ]
 [ 41.07667849 -85.13897003]
 [ 41.07435405 -85.14342682]
 [ 41.074327   -85.140327  ]
 [ 41.07611763 -85.14007919]
 [ 41.07910538 -85.14064789]
 [ 41.079275   -85.140691  ]
 [ 41.07904383 -85.13981581]
 [ 41.07377285 -85.13941572]
 [ 41.07917935 -85.14005387]
 [ 41.07891083 -85.13928223]
 [ 41.07956538 -85.14127477]
 [ 41.07928178 -85.14038814]
 [ 41.0791873  -85.1393676 ]
 [ 41.07938826 -85.13948321]
 [ 41.078755   -85.13832   ]
 [ 41.079355   -85.141541  ]
 [ 41.07149028 -85.14363445]
 [ 41.079452   -85.14035003]
 [ 41.07982147 -85.13951702]
 [ 41.07940984 -85.13830148]
 [ 41.070672   -85.13894   ]
 [ 41.07309931 -85.13670098]
 [ 41.07674507 -85.13912703]
 [ 41.07671865 -85.13871074]
 [ 41.07739233 -85.13922833]
 [ 41.07416211 -85.14756928]
 [ 41.0795225  -85.14045904]]"
